Status,EURING_Code,Current_Name,Date_Updated,Notes,Old_Name,IOC14_1
sp,31500,Corythaeola cristata,02.06.08,,Corythaeola cristata,3720
,31510,Cossypha albicapillus,02.06.08,,Cossypha albicapilla,31042
,31520,Cossypha cyanocampter,02.06.08,,Cossypha cyanocampter,31070
,31530,Cossypha isabellae,02.06.08,,Cossypha isabellae,NA
,31540,Cossypha polioptera,02.06.08,,Cossypha polioptera,NA
,31550,Cossyphicula roberti,02.06.08,,Cossyphicula roberti,31016
sp,31560,Synoicus adansonii,30.07.21,,Coturnix adansonii,1631
sp,31570,Crecopsis egregia,02.06.08,,Crecopsis egregia,5776
sp,31580,Crinifer piscator,02.06.08,,Crinifer piscator,3733
,31590,Criniger chloronotus,02.06.08,,Criniger chloronotus,24409
,31600,Criniger olivaceus,02.06.08,,Criniger olivaceus,24417
sp,31610,Cuculus clamosus,02.06.08,,Cuculus clamosus,4320
sp,31620,Cuculus gularis,10.01.2024,Excludes Cuculus optatus; C. lepidus,Cuculus gularis,4334
sp,31630,Cuculus solitarius,02.06.08,,Cuculus solitarius,4325
sp,31640,Cursorius temminckii,02.06.08,,Cursorius temminckii,6861
sp,31650,Dendropicos elachus,02.06.08,,Dendropicos elachus,12007
sp,31660,Dendropicos elliotii,02.06.08,,Dendropicos elliotii,12037
sp,31670,Dendropicos fuscescens,02.06.08,,Dendropicos fuscescens,12010
sp,31680,Dendropicos gabonensis,02.06.08,Excludes Dendropicos lugubris,Dendropicos gabonensis,12031
sp,31690,Dendropicos goertae,02.06.08,excludes Dendropicos spodocephalus,Dendropicos goertae,12044
sp,31700,Dendropicos obsoletus,02.06.08,,Dendropicos obsoletus,12061
sp,31710,Dendropicos poecilolaemus,02.06.08,,Dendropicos poecilolaemus,12008
sp,31720,Chloropicus pyrrhogaster,02.06.08,,Dendropicos pyrrhogaster,12006
sp,31730,Chloropicus xantholophus,02.06.08,,Dendropicos xantholophus,12005
,31740,Dicrurus atripennis,02.06.08,,Dicrurus atripennis,21770
,31750,Dicrurus ludwigii,02.06.08,,Dicrurus ludwigii,21765
,31760,Dicrurus modestus,02.06.08,,Dicrurus modestus,21744
,31770,Drymocichla incana,02.06.08,,Drymocichla incana,26550
,31780,Dryoscopus angolensis,02.06.08,,Dryoscopus angolensis,20096
,31790,Dryoscopus gambensis,02.06.08,,Dryoscopus gambensis,20109
,31800,Dryoscopus sabini,02.06.08,,Dryoscopus sabini,20093
sp,31810,Dryotriorchis spectabilis,09.03.2024,,Dryotriorchis spectabilis,8282
sp,31820,Egretta ardesiaca,02.06.08,,Egretta ardesiaca,7951
sp,31830,Elanus axillaris,02.06.08,,Elanus axillaris,8120
,31840,Elminia albiventris,02.06.08,,Elminia albiventris,23382
,31850,Elminia nigromitrata,02.06.08,,Elminia nigromitrata,23379
,31860,Emberiza affinis,02.06.08,,Emberiza affinis,34690
,31870,Emberiza cabanisi,02.06.08,,Emberiza cabanisi,34695
,31880,Emberiza flaviventris,02.06.08,,Emberiza flaviventris,34685
sp,31890,Ephippiorhynchus senegalensis,02.06.08,,Ephippiorhynchus senegalensis,7631
,31900,Eremomela badiceps,02.06.08,,Eremomela badiceps,26827
,31910,Eremomela canescens,02.06.08,,Eremomela canescens,26804
,31920,Eremomela icteropygialis,02.06.08,,Eremomela icteropygialis,26785
,31930,Eremomela pusilla,02.06.08,,Eremomela pusilla,26802
,31940,Eremopterix leucotis,02.06.08,,Eremopterix leucotis,23871
,31950,Erythrocercus mccallii,02.06.08,,Erythrocercus mccallii,25381
,31960,Glaucestrilda caerulescens,02.06.08,,Estrilda caerulescens,33269
,31970,Estrilda nonnula,02.06.08,,Estrilda nonnula,33275
,31980,Estrilda paludicola,02.06.08,,Estrilda paludicola,33291
,31990,Estrilda poliopareia,02.06.08,,Estrilda poliopareia,33289
,32000,Euplectes ardens,02.06.08,,Euplectes ardens,32982
,32010,Euplectes axillaris,02.06.08,,Euplectes axillaris,32960
,32020,Euplectes capensis,02.06.08,,Euplectes capensis,32952
,32030,Euplectes hartlaubi,02.06.08,,Euplectes hartlaubi,32972
,32040,Euplectes hordeaceus,02.06.08,,Euplectes hordeaceus,32941
,32050,Euplectes macroura,02.06.08,,Euplectes macrourus,32967
sp,32060,Lissotis melanogaster,02.06.08,,Eupodotis melanogaster,3853
sp,32070,Lophotis ruficrista,02.06.08,,Eupodotis ruficrista,3843
sp,32080,Eupodotis senegalensis,02.06.08,,Eupodotis senegalensis,3823
sp,32090,Eurystomus gularis,02.06.08,,Eurystomus gularis,10215
,32100,Euschistospiza dybowskii,02.06.08,,Euschistospiza dybowskii,33410
sp,32110,Falco alopex,02.06.08,,Falco alopex,12874
sp,32120,Falco ardosiaceus,02.06.08,,Falco ardosiaceus,12875
sp,32130,Falco cuvierii,02.06.08,,Falco cuvierii,12909
,32140,Fraseria ocreata,02.06.08,,Fraseria ocreata,30670
,32150,Galerida modesta,02.06.08,,Galerida modesta,24123
sp,32160,Paragallinula angulata,02.06.08,,Gallinula angulata,5885
sp,32170,Glareola cinerea,02.06.08,,Glareola cinerea,6882
sp,32180,Glareola nuchalis,02.06.08,,Glareola nuchalis,6879
sp,32190,Glaucidium perlatum,02.06.08,,Glaucidium perlatum,9146
sp,32200,Glaucidium sjostedti,02.06.08,,Glaucidium sjostedti,9156
sp,32210,Calherodius leuconotus,02.06.08,,Gorsachius leuconotus,7972
o,32220,Obsolete code,02.06.08,Duplicated species; use 04410,Grus virgo,NA
sp,32230,Guttera pucherani,02.06.08,,Guttera pucherani,797
sp,32240,Gymnobucco calvus,02.06.08,,Gymnobucco calvus,11415
sp,32250,Gymnobucco peli,02.06.08,,Gymnobucco peli,11414
sp,32260,Gypohierax angolensis,02.06.08,,Gypohierax angolensis,8134
sp,32270,Gyps africanus,02.06.08,,Gyps africanus,8214
sp,32280,Halcyon badia,02.06.08,,Halcyon badia,10375
sp,32300,Halcyon chelicuti,02.06.08,,Halcyon chelicuti,10394
sp,32310,Halcyon malimbica,02.06.08,,Halcyon malimbica,10398
sp,32320,Halcyon senegalensis,02.06.08,,Halcyon senegalensis,10405
sp,32330,Buteogallus coronatus,02.06.08,,Harpyhaliaetus coronatus,8704
,32340,Prinia erythroptera,02.06.08,,Heliolais erythroptera,26519
sp,32350,Hieraaetus ayresii,02.06.08,,Hieraaetus ayresii,8337
sp,32360,Aquila spilogaster,02.06.08,,Hieraaetus spilogaster,8372
sp,32370,Himantornis haematopus,02.06.08,,Himantornis haematopus,6095
,32380,Cecropis abyssinica,02.06.08,,Hirundo abyssinica,25118
,32390,Hirundo aethiopica,02.06.08,,Hirundo aethiopica,25072
,32400,Obsolete code,02.06.08,Duplicated species; use 09952,Hirundo domicella,NA
,32410,Obsolete code,02.06.08,Duplicated species; use 09900,Hirundo fuligula,NA
,32420,Hirundo leucosoma,02.06.08,,Hirundo leucosoma,25052
,32430,Hirundo nigrita,02.06.08,,Hirundo nigrita,25079
,32440,Petrochelidon preussi,02.06.08,,Hirundo preussi,25135
,32450,Cecropis semirufa,02.06.08,,Hirundo semirufa,25125
,32460,Cecropis senegalensis,02.06.08,,Hirundo senegalensis,25128
,32470,Hyliota flavigaster,02.06.08,,Hyliota flavigaster,28604
,32480,Hyliota violacea,02.06.08,,Hyliota violacea,28615
,32490,Hypergerus atriceps,02.06.08,,Hypergerus atriceps,26663
,32500,Illadopsis cleaveri,02.06.08,,Illadopsis cleaveri,27950
,32510,Illadopsis fulvescens,02.06.08,,Illadopsis fulvescens,27934
,32520,Illadopsis rufipennis,02.06.08,,Illadopsis rufipennis,27941
sp,32530,Indicator exilis,02.06.08,,Indicator exilis,11594
sp,32540,Indicator indicator,02.06.08,,Indicator indicator,11623
sp,32550,Indicator maculatus,02.06.08,,Indicator maculatus,11613
sp,32560,Indicator minor,02.06.08,,Indicator minor,11600
sp,32570,Indicator willcocksi,02.06.08,,Indicator willcocksi,11586
sp,32580,Ispidina lecontei,02.06.08,,Ispidina lecontei,10551
sp,32590,Ispidina picta,02.06.08,,Ispidina picta,10555
o,32600,Obsolete code,02.06.08,Duplicated species; use 01020,Ixobrychus sturmii,NA
,32610,Ixonotus guttatus,02.06.08,,Ixonotus guttatus,24358
sp,32620,Jynx ruficollis,02.06.08,,Jynx ruficollis,11633
,32630,Kakamega poliothorax,02.06.08,,Kakamega poliothorax,28545
sp,32640,Kaupifalco monogrammicus,02.06.08,,Kaupifalco monogrammicus,8377
,32650,Turdoides gilberti,02.06.08,,Kupeornis gilberti,28331
,32660,Lagonosticta larvata,02.06.08,,Lagonosticta larvata,33455
,32670,Lagonosticta rara,02.06.08,,Lagonosticta rara,33446
,32680,Lagonosticta rubricata,02.06.08,,Lagonosticta rubricata,33430
,32690,Lagonosticta rufopicta,02.06.08,,Lagonosticta rufopicta,33449
,32700,Lagonosticta sanguinodorsalis,02.06.08,,Lagonosticta sanguinodorsalis,33444
,32710,Lamprotornis caudatus,02.06.08,,Lamprotornis caudatus,29767
,32720,Lamprotornis chalcurus,02.06.08,,Lamprotornis chalcurus,29751
,32730,Lamprotornis chalybaeus,02.06.08,,Lamprotornis chalybaeus,29740
,32740,Lamprotornis chloropterus,02.06.08,,Lamprotornis chloropterus,29746
,32750,Lamprotornis pulcher,02.06.08,,Lamprotornis pulcher,29788
,32760,Hylopsar purpureiceps,02.06.08,,Lamprotornis purpureiceps,29734
,32770,Lamprotornis purpureus,02.06.08,,Lamprotornis purpureus,29761
,32780,Lamprotornis splendidus,02.06.08,,Lamprotornis splendidus,29754
,32790,Laniarius atrococcineus,02.06.08,,Laniarius atrococcineus,20173
,32800,Laniarius atroflavus,02.06.08,,Laniarius atroflavus,20174
,32810,Laniarius barbarus,02.06.08,,Laniarius barbarus,20167
,32820,Laniarius erythrogaster,02.06.08,,Laniarius erythrogaster,20171
,32830,Laniarius fuelleborni,02.06.08,,Laniarius fuelleborni,20124
,32840,Laniarius leucorhynchus,02.06.08,,Laniarius leucorhynchus,20116
,32850,Laniarius luehderi,02.06.08,,Laniarius luehderi,20131
,32860,Obsolete code,02.06.08,Duplicated species; use 32810,Laniarus barbarus,NA
,32870,Lanius collaris,02.06.08,,Lanius collaris,22430
,32880,Lanius excubitoroides,02.06.08,,Lanius excubitoroides,22371
,32890,Lanius gubernator,02.06.08,,Lanius gubernator,22424
,32900,Lanius mackinnoni,02.06.08,,Lanius mackinnoni,22425
,32910,Obsolete code,02.06.08,Duplicated species; use 15203,Lanius meridionalis,NA
,32920,Linurgus olivaceus,02.06.08,,Linurgus olivaceus,34178
,32930,Obsolete code,02.06.08,Duplicated species; use 16190,Lonchura cantans,NA
sp,32940,Lophaetus occipitalis,02.06.08,,Lophaetus occipitalis,8327
sp,32950,Pogonornis bidentatus,02.06.08,,Lybius bidentatus,11566
sp,32960,Lybius leucocephalus,02.06.08,,Lybius leucocephalus,11533
sp,32970,Lybius vieilloti,02.06.08,,Lybius vieilloti,11529
sp,32980,Macheiramphus alcinus,02.06.08,,Macheiramphus alcinus,8286
sp,32990,Caprimulgus longipennis,02.06.08,,Macrodipteryx longipennis,2141
sp,33000,Caprimulgus vexillarius,02.06.08,,Macrodipteryx vexillarius,2142
,33010,Macrosphenus flavicans,02.06.08,,Macrosphenus flavicans,25190
,33020,Macrosphenus kempi,02.06.08,,Macrosphenus kempi,25193
,33030,Malaconotus blanchoti,02.06.08,,Malaconotus blanchoti,20002
,33040,Malaconotus cruentus,02.06.08,,Malaconotus cruentus,19995
,33050,Malaconotus gladiator,02.06.08,,Malaconotus gladiator,20013
,33060,Chlorophoneus sulfureopectus,02.06.08,,Malaconotus sulfureopecous,20033
,33070,Malimbus erythrogaster,02.06.08,,Malimbus erythrogaster,32890
,33080,Malimbus ibadanensis,02.06.08,,Malimbus ibadanensis,32881
,33090,Malimbus malimbicus,02.06.08,,Malimbus malimbicus,32893
,33100,Malimbus racheliae,02.06.08,,Malimbus racheliae,32876
,33110,Malimbus rubricollis,02.06.08,,Malimbus rubricollis,32883
,33120,Malimbus scutatus,02.06.08,,Malimbus scutatus,32878
,33130,Mandingoa nitidula,02.06.08,,Mandingoa nitidula,33220
sp,33140,Megaceryle maxima,02.06.08,,Megaceryle maxima,10717
sp,33150,Melichneutes robustus,02.06.08,,Melichneutes robustus,11624
o,33160,Obsolete code,02.06.08,Duplicated species; use 02660,Melierax gabar,NA
,33170,Melocichla mentalis,02.06.08,,Melocichla mentalis,25176
sp,33180,Merops breweri,02.06.08,,Merops breweri,10805
sp,33190,Merops bulocki,02.06.08,,Merops bulocki,10833
sp,33200,Merops gularis,02.06.08,,Merops gularis,10811
sp,33210,Merops hirundineus,02.06.08,,Merops hirundineus,10814
sp,33220,Merops malimbicus,02.06.08,,Merops malimbicus,10876
sp,33230,Merops muelleri,02.06.08,Excludes Merops mentalis,Merops muelleri,10806
sp,33240,Merops nubicus,02.06.08,,Merops nubicus,10877
sp,33250,Merops pusillus,02.06.08,,Merops pusillus,10819
sp,33260,Merops variegatus,02.06.08,Excludes Merops lafresnayii,Merops variegatus,10825
sp,33270,Microparra capensis,02.06.08,,Microparra capensis,6621
,33280,Mirafra africana,02.06.08,,Mirafra africana,23959
,33290,Mirafra rufocinnamomea,02.06.08,,Mirafra rufocinnamomea,23984
o,33300,Obsolete code,02.06.08,Duplicated species; use 00712,Morus capensis,NA
,33310,Motacilla clara,02.06.08,,Motacilla clara,33598
,33320,Muscicapa adusta,02.06.08,,Muscicapa adusta,30771
,33330,Muscicapa aquatica,02.06.08,,Muscicapa aquatica,30799
,33340,Muscicapa cassini,02.06.08,,Muscicapa cassini,30798
,33350,Muscicapa comitata,02.06.08,,Muscicapa comitata,NA
,33360,Muscicapa epulata,02.06.08,,Muscicapa epulata,30770
,33370,Muscicapa infuscata,02.06.08,,Muscicapa infuscata,NA
,33380,Muscicapa olivascens,02.06.08,,Muscicapa olivascens,NA
,33390,Muscicapa sethsmithi,02.06.08,,Muscicapa sethsmithi,30769
,33400,Muscicapa tessmanni,02.06.08,,Muscicapa tessmanni,NA
,33410,Muscicapa ussheri,02.06.08,,Muscicapa ussheri,NA
sp,33420,Tauraco violaceus,02.06.08,,Musophaga violacea,3752
,33430,Myioparus griseigularis,02.06.08,,Myioparus griseigularis,NA
,33440,Oenanthe albifrons,02.06.08,,Myrmecocichla albifrons,31620
,33450,Myrmecocichla nigra,02.06.08,,Myrmecocichla nigra,31579
sp,33460,Neafrapus cassini,02.06.08,,Neafrapus cassini,2475
,33470,Chalcomitra adelberti,02.06.08,,Nectarinia adelberti,32090
,33480,Cinnyris batesi,02.06.08,,Nectarinia batesi,32303
,33490,Cinnyris bouvieri,02.06.08,,Nectarinia bouvieri,32267
,33500,Cinnyris chloropygius,02.06.08,,Nectarinia chloropygia,32184
,33510,Cinnyris coccinigastrus,02.06.08,,Nectarinia coccinigaster,32278
,33520,Cinnyris cupreus,02.06.08,,Nectarinia cuprea,32304
,33530,Cyanomitra cyanolaema,02.06.08,,Nectarinia cyanolaema,32059
,33540,Chalcomitra fuliginosa,02.06.08,,Nectarinia fuliginosa,32093
,33550,Cinnyris johannae,02.06.08,,Nectarinia johannae,32279
,33560,Cinnyris minullus,02.06.08,,Nectarinia minulla,32191
,33570,Obsolete code,02.06.08,Duplicated species; use 25200,Nectarinia olivacea,NA
,33580,Cyanomitra oritis,02.06.08,,Nectarinia oritis,32063
,33590,Cinnyris reichenowi,02.06.08,,Nectarinia preussi,32217
,33600,Anabathmis reichenbachii,02.06.08,,Nectarinia reichenbachii,32048
,33610,Chalcomitra rubescens,02.06.08,,Nectarinia rubescens,32096
,33620,Anthreptes seimundi,02.06.08,,Nectarinia seimundi,32019
,33630,Chalcomitra senegalensis,02.06.08,,Nectarinia senegalensis,32106
,33640,Cinnyris superbus,02.06.08,,Nectarinia superba,32282
,33650,Cinnyris venustus,02.06.08,,Nectarinia venusta,32292
,33660,Cyanomitra verticalis,02.06.08,,Nectarinia verticalis,32053
,33670,Stizorhina finschi,02.06.08,,Neocossyphus finschii,29882
,33680,Stizorhina fraseri,02.06.08,,Neocossyphus fraseri,29884
,33690,Neocossyphus poensis,02.06.08,,Neocossyphus poensis,29888
,33700,Neocossyphus rufus,02.06.08,,Neocossyphus rufus,29894
sp,33710,Neotis nuba,02.06.08,,Neotis nuba,3822
,33720,Delacourella capistrata,02.06.08,,Nesocharis capistrata,33260
,33730,Nesocharis shelleyi,02.06.08,,Nesocharis shelleyi,33208
,33740,Nigrita bicolor,02.06.08,,Nigrita bicolor,33245
,33750,Nigrita canicapillus,02.06.08,,Nigrita canicapilla,33249
,33760,Nigrita fusconotus,02.06.08,,Nigrita fusconota,33242
,33770,Nigrita luteifrons,02.06.08,,Nigrita luteifrons,33257
,33780,Nilaus afer,02.06.08,,Nilaus afer,20175
,33790,Oenanthe heuglinii,02.06.08,,Oenanthe heuglini,31604
,33800,Onychognathus fulgidus,02.06.08,,Onychognathus fulgidus,29810
,33810,Onychognathus morio,02.06.08,,Onychognathus morio,29803
,33820,Onychognathus walleri,02.06.08,,Onychognathus walleri,29815
,33830,Oriolus auratus,02.06.08,,Oriolus auratus,21594
,33840,Oriolus brachyrynchus,02.06.08,,Oriolus brachyrhynchus,21573
,33850,Oriolus nigripennis,02.06.08,,Oriolus nigripennis,21590
,33860,Ortygospiza atricollis,02.06.08,,Ortygospiza atricollis,33323
sp,33870,Ortyxelos meiffrenii,02.06.08,,Ortyxelos meiffrenii,6346
sp,33880,Ptilopsis leucotis,02.06.08,,Otus leucotis,9402
sp,33890,Otus senegalensis,09.03.2024,Excludes Otus pamelae; O. socotranus; O. feae,Otus senegalensis,9301
sp,33900,Pachycoccyx audeberti,02.06.08,,Pachycoccyx audeberti,4153
,33910,Ploceus superciliosus,02.06.08,,Pachyphantes superciliosus,32834
,33920,Parmoptila woodhousei,02.06.08,,Parmoptila woodhousei,33237
,33930,Melaniparus albiventris,02.06.08,,Parus albiventris,23694
,33940,Malaniparus leucomelas,02.06.08,,Parus leucomelas,NA
sp,33950,Campocolinus albogularis,30.07.21,,Peliperdix albogularis,1530
sp,33960,Campocolinus coqui,30.07.21,,Peliperdix coqui,1515
sp,33970,Peliperdix lathami,02.06.08,,Peliperdix lathami,1482
sp,33980,Phoeniculus bollei,02.06.08,,Phoeniculus bollei,10004
sp,33990,Phoeniculus castaneiceps,02.06.08,,Phoeniculus castaneiceps,10000
sp,34000,Phoeniculus purpureus,02.06.08,,Phoeniculus purpureus,10008
,34010,Pholidornis rushiae,02.06.08,,Pholidornis rushiae,25392
,34020,Turdoides atripennis,02.06.08,,Phyllanthus atripennis,28325
,34030,Phyllastrephus baumanni,02.06.08,,Phyllastrephus baumanni,24497
,34040,Phyllastrephus icterinus,02.06.08,,Phyllastrephus icterinus,24455
,34050,Phyllastrephus poensis,02.06.08,,Phyllastrephus poensis,24465
,34060,Phyllastrephus poliocephalus,02.06.08,,Phyllastrephus poliocephalus,24495
,34070,Phyllastrephus xavieri,02.06.08,,Phyllastrephus xavieri,24452
,34080,Phyllolais pulchella,02.06.08,,Phyllolais pulchella,26552
,34090,Phylloscopus herberti,02.06.08,,Phylloscopus herberti,25566
,34100,Picathartes oreas,02.06.08,,Picathartes oreas,23318
,34110,Pinarocorys erythropygia,02.06.08,,Pinarocorys erythropygia,23828
sp,34120,Pitta angolensis,02.06.08,,Pitta angolensis,14344
sp,34130,Platalea alba,02.06.08,,Platalea alba,7855
,34140,Platysteira blissetti,02.06.08,,Platysteira blissetti,19989
,34150,Obsolete code,02.06.08,Duplicated species; use 24700,Platysteira castanea,NA
,34160,Platysteira concreta,02.06.08,,Platysteira concreta,19980
,34170,Plocepasser superciliosus,02.06.08,,Plocepasser superciliosus,32673
,34180,Ploceus albinucha,02.06.08,,Ploceus albinucha,32823
,34190,Ploceus aurantius,02.06.08,,Ploceus aurantius,32747
,34200,Ploceus baglafecht,02.06.08,,Ploceus baglafecht,32704
,34210,Ploceus bannermani,02.06.08,,Ploceus bannermani,32713
,34220,Ploceus bicolor,02.06.08,,Ploceus bicolor,32850
,34230,Ploceus heuglini,02.06.08,,Ploceus heuglini,32750
,34240,Ploceus insignis,02.06.08,,Ploceus insignis,32868
,34250,Ploceus luteolus,02.06.08,,Ploceus luteolus,32721
,34260,Ploceus nigricollis,02.06.08,,Ploceus nigricollis,32730
,34270,Ploceus ocularis,02.06.08,,Ploceus ocularis,32724
,34280,Ploceus pelzelni,02.06.08,,Ploceus pelzelni,32717
,34290,Ploceus tricolor,02.06.08,,Ploceus tricolor,32820
,34300,Ploceus vitellinus,02.06.08,,Ploceus vitellinus,32784
sp,34310,Podica senegalensis,02.06.08,,Podica senegalensis,5612
,34320,Poeoptera lugubris,02.06.08,,Poeoptera lugubris,29834
sp,34330,Pogoniulus atroflavus,02.06.08,,Pogoniulus atroflavus,11453
sp,34340,Pogoniulus bilineatus,02.06.08,,Pogoniulus bilineatus,11458
sp,34350,Pogoniulus chrysoconus,02.06.08,,Pogoniulus chrysoconus,11477
sp,34360,Pogoniulus coryphaea,02.06.08,,Pogoniulus coryphaeus,11449
sp,34370,Pogoniulus pusillus,02.06.08,,Pogoniulus pusillus,11471
sp,34380,Pogoniulus scolopaceus,02.06.08,,Pogoniulus scolopaceus,11438
sp,34390,Pogoniulus subsulphureus,02.06.08,,Pogoniulus subsulphureus,11454
sp,34400,Poicephalus gulielmi,02.06.08,,Poicephalus gulielmi,13057
sp,34410,Poicephalus robustus,02.06.08,,Poicephalus robustus,13070
sp,34420,Poicephalus senegalus,02.06.08,,Poicephalus senegalus,13090
sp,34430,Polemaetus bellicosus,02.06.08,,Polemaetus bellicosus,8326
,34440,Poliolais lopezi,02.06.08,,Poliolais lopezi,26781
sp,34450,Polyboroides typus,02.06.08,,Polyboroides typus,8130
,34460,Prinia fluviatilis,02.06.08,,Prinia fluviatilis,26499
,34470,Prinia subflava,02.06.08,,Prinia subflava,26474
,34480,Prionops caniceps,02.06.08,,Prionops caniceps,20249
sp,34490,Prodotiscus insignis,02.06.08,,Prodotiscus insignis,11573
sp,34500,Prodotiscus regulus,02.06.08,,Prodotiscus regulus,11580
,34510,Psalidoprocne fuliginosa,02.06.08,,Psalidoprocne fuliginosa,24872
,34520,Psalidoprocne pristoptera holomelas,02.06.08,,Psalidoprocne holomelas,24892
,34530,Psalidoprocne nitens,02.06.08,,Psalidoprocne nitens,24866
,34540,Psalidoprocne obscura,02.06.08,,Psalidoprocne obscura,24893
,34550,Pseudhirundo griseopyga,02.06.08,,Pseudhirundo griseopyga,24894
,34560,Sylvia abyssinica,02.06.08,,Pseudoalcippe abyssinica,26851
sp,34570,Psittacus erithacus,02.06.08,Excludes Psittacus timneh,Psittacus erithacus,13052
sp,34580,Pternistis ahantensis,02.06.08,,Pternistis ahantensis,1729
o,34590,Obsolete code,02.06.08,Duplicated species; use 03660,Pternistis bicalcaratus,NA
sp,34600,Pternistis clappertoni,02.06.08,,Pternistis clappertoni,1771
sp,34610,Pternistis squamatus,02.06.08,,Pternistis squamatus,1757
sp,34620,Pterocles quadricinctus,02.06.08,,Pterocles quadricinctus,4407
sp,34630,Pteronetta hartlaubii,02.06.08,,Pteronetta hartlaubii,352
sp,34640,Ptilopachus petrosus,02.06.08,,Ptilopachus petrosus,805
,34650,Ptilostomus afer,02.06.08,,Ptilostomus afer,22842
,34660,Pyrenestes ostrinus,02.06.08,,Pyrenestes ostrinus,33388
,34670,Phyllastrephus scandens,02.06.08,,Pyrrhurus scandens,24479
,34680,Pytilia hypogrammica,02.06.08,,Pytilia hypogrammica,33409
,34690,Pytilia melba,02.06.08,,Pytilia melba,33392
,34700,Pytilia phoenicoptera,02.06.08,,Pytilia phoenicoptera,33404
sp,34710,Rhaphidura sabini,02.06.08,,Rhaphidura sabini,2474
sp,34720,Rhinopomastus aterrimus,02.06.08,,Rhinopomastus aterrimus,10025
sp,34730,Rhinoptilus chalcopterus,02.06.08,,Rhinoptilus chalcopterus,6850
,34740,Neophedina cincta,30.07.21,,Riparia cincta,24903
sp,34750,Sagittarius serpentarius,02.06.08,,Sagittarius serpentarius,8107
,34760,Salpornis spilonota,02.06.08,,Salpornis spilonotus,29400
sp,34770,Sarkidiornis melanotos,10.01.2024,Excludes Sarkidiornis sylvicola,Sarkidiornis melanotos,323
sp,34780,Sarothrura boehmi,02.06.08,,Sarothrura boehmi,5646
sp,34790,Sarothrura elegans,02.06.08,,Sarothrura elegans,5632
sp,34800,Sarothrura pulchra,02.06.08,,Sarothrura pulchra,5625
sp,34810,Sarothrura rufa,02.06.08,,Sarothrura rufa,5638
,34820,Catriscus brevirostris,02.06.08,,Schoenicola brevirostris,26041
sp,34830,Scotopelia bouvieri,02.06.08,,Scotopelia bouvieri,9548
sp,34840,Scotopelia peli,02.06.08,,Scotopelia peli,9546
,34850,Crithagra burtoni,02.06.08,,Serinus burtoni,34288
,34860,Crithagra gularis,02.06.08,,Serinus gularis,34270
,34870,Crithagra leucopygia,02.06.08,,Serinus leucopygius,34206
,34880,Crithagra frontalis,02.06.08,,Serinus mozambicus,34192
,34890,Sheppardia cyornithopsis,02.06.08,,Sheppardia cyornithopsis,31121
sp,34900,Smithornis capensis,02.06.08,,Smithornis capensis,14239
sp,34910,Smithornis rufolateralis,02.06.08,,Smithornis rufolateralis,14236
sp,34920,Smithornis sharpei,02.06.08,,Smithornis sharpei,14232
,34930,Spermestes bicolor,02.06.08,,Spermestes bicolor,33042
,34940,Spermestes cucullata,02.06.08,,Spermestes cucullatus,33037
,34950,Spermestes fringilloides,02.06.08,,Spermestes fringilloides,33041
,34960,Spiloptila clamans,02.06.08,,Spiloptila clamans,26551
sp,34970,Aquila africana,02.06.08,,Spizaetus africanus,8363
,34980,Sporopipes frontalis,02.06.08,,Sporopipes frontalis,32690
sp,34990,Sternula balaenarum,02.06.08,,Sterna balaenarum,6977
sp,35000,Streptopelia decipiens,02.06.08,,Streptopelia decipiens,4632
sp,35010,Streptopelia hypopyrrha,02.06.08,,Streptopelia hypopyrrha,4609
sp,35020,Strix woodfordii,02.06.08,,Strix woodfordii,9752
,35030,Sylvietta denti,02.06.08,,Sylvietta denti,25238
sp,35040,Tachymarptis aequatorialis,02.06.08,,Tachymarptis aequatorialis,2586
sp,35050,Tauraco leucolophus,02.06.08,,Tauraco leucolophus,3762
sp,35060,Tauraco macrorhynchus,02.06.08,,Tauraco macrorhynchus,3757
sp,35070,Tauraco persa,02.06.08,,Tauraco persa,3764
,35080,Tchagra australis,02.06.08,,Tchagra australis,20059
,35090,Bocagia minuta,02.06.08,,Tchagra minuta,20053
sp,35100,Telacanthura melanopygia,02.06.08,,Telacanthura melanopygia,2472
sp,35110,Telacanthura ussheri,02.06.08,,Telacanthura ussheri,2466
,35120,Chlorophoneus multicolor,02.06.08,,Telophorus multicolor,20016
,35130,Obsolete code,02.06.08,Duplicated species; use 33060,Telophorus sulfureopectus,NA
,35140,Terpsiphone rufocinerea,02.06.08,,Terpsiphone rufocinerea,22031
sp,35150,Thalassornis leuconotus,02.06.08,,Thalassornis leuconotus,237
,35160,Thamnolaea cinnamomeiventris,02.06.08,,Thamnolaea cinnamomeiventris,31556
,35170,Thamnolaea coronata,02.06.08,,Thamnolaea coronata,31564
,35180,Thescelocichla leucopleura,02.06.08,,Thescelocichla leucopleura,24361
sp,35190,Tigriornis leucolopha,02.06.08,,Tigriornis leucolophus,7860
sp,35200,Lophoceros camurus,02.06.08,,Tockus camurus,10085
sp,35210,Tockus kempi,02.06.08,Code used in the past for Tockus erythrorhynchus sensu lato. Since the data collected up to the time where the split was adopted were of Tockus kempi; the code is recycled for this taxa.,Tockus erythrorhynchus,10042
a,35220,Lophoceros fasciatus sensu lato,14.11.23,Includes Lophoceros semifasciatus,Tockus fasciatus,NA
sp,35221,Lophoceros fasciatus,14.11.23,Excludes Lophoceros semifasciatus,,10076
